Attack Team,Defense team,Date,Level,Comp,Zone,Origin,Start,Pass,Ruck,Clear,Contest,Score,Retain NEG,Retain Static,Retain Gain 1,Retain Gain +1,Retain Score,Retain HR neg,Retain HR Static,Retain HR Gain 1,Retain HR Gain +1,Lose gain neg,Lose Static,Lose Gain 1,Lose Gain +1,Lose HR neg,Lose HR Static,Lose HR Gain 1,Lose HR Gain +1,OUTCOME
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Penalty,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Win
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Scrum,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Win
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Win
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Scrum,1,8,3,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Lineout,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lose
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Scrum,1,3,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Win
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Turnover,1,,,,,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lose
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,6,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Kick fielded,1,2,3,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Win
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Lineout,1,5,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Win
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Scrum,1,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lose
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Turnover,1,6,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Win
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
WAL,IRE,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lose
IRE,WAL,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Turnover,1,21,9,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,5,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Free-kick,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,8,5,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,6,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Scrum,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Free-kick,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Scrum,1,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Turnover,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Kick fielded,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,6,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Kick fielded,1,2,1,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Kick fielded,1,8,4,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Lineout,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,2,2,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Kick fielded,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,1,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,3,1,,,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Turnover,1,1,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Restart,1,8,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,1,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Turnover,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Kick fielded,1,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Lineout,1,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,3,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Kick fielded,1,1,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Kick fielded,1,9,2,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Restart,1,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Lineout,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,6,3,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Restart,1,6,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,4,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,7,4,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,4,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Scrum,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Free-kick,1,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Lineout,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Lineout,1,9,5,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Penalty,1,,,,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,8,6,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Scrum,1,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Lineout,1,1,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,22,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Turnover,1,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Kick fielded,1,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Turnover,1,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Kick fielded,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Kick fielded,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Turnover,1,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Penalty,1,,,,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Free-kick,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Scrum,1,2,1,,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Restart,1,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Lineout,1,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Penalty,1,,,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Lineout,1,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Scrum,1,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 22,Penalty,1,,,,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Restart,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Scrum,1,1,1,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,17,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Lineout,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Turnover,1,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Win
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,5,5,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Scrum,1,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ENG,SCO,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Scrum,1,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Lose
SCO,ENG,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Turnover,1,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Win
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Restart,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ITA,FRA,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,3,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Lose
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Turnover,1,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ITA,FRA,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lose
ITA,FRA,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Penalty,1,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lose
ITA,FRA,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lose
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ITA,FRA,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Kick fielded,1,4,5,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Win
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Penalty,1,,,,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Win
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Own 50,Restart,1,2,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Win
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Scrum,1,3,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ITA,FRA,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Lineout,1,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Kick fielded,1,3,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Win
ITA,FRA,2/5/2022,Elite Men International,6 Nations 2022,Own 22,Free-kick,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lose
FRA,ITA,2/5/2022,Elite Men International,6 Nations 2022,Opp 50,Lineout,1,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Win
